Iteration	Best Path Length	Current Path Length	Probability
3317	430	510	0
3318	430	540	0
3319	430	490	0
3320	430	470	0
3321	430	540	0
3322	430	530	0
3323	430	520	0
3324	430	550	0
3325	430	460	0
3326	430	530	0
3327	430	490	0
3328	430	560	0
3329	430	480	0
3330	430	490	0
3331	430	540	0
3332	430	550	0
3333	430	590	0
3334	430	500	0
3335	430	520	0
3336	430	470	0
3337	430	510	0
3338	430	530	0
3339	430	480	0
3340	430	540	0
3341	430	540	0
3342	430	530	0
3343	430	480	0
3344	430	520	0
3345	430	530	0
3346	430	520	0
3347	430	560	0
3348	430	550	0
3349	430	500	0
3350	430	520	0
3351	430	500	0
3352	430	530	0
3353	430	460	0
3354	430	540	0
3355	430	580	0
3356	430	460	0
3357	430	500	0
3358	430	520	0
3359	430	530	0
3360	430	460	0
3361	430	440	0
3362	430	450	0
3363	430	460	0
3364	430	510	0
3365	430	490	0
3366	430	490	0
3367	430	450	0
3368	430	450	0
3369	430	450	0
3370	430	460	0
3371	430	450	0
3372	430	460	0
3373	430	440	0
3374	430	470	0
3375	430	450	0
3376	430	530	0
3377	430	450	0
3378	430	460	0
3379	430	450	0
3380	430	450	0
3381	430	540	0
3382	430	520	0
3383	430	450	0
3384	430	490	0
3385	430	440	0
3386	430	540	0
3387	430	460	0
3388	430	540	0
3389	430	450	0
3390	430	450	0
3391	430	470	0
3392	430	460	0
3393	430	460	0
3394	430	590	0
3395	430	480	0
3396	430	530	0
3397	430	460	0
3398	430	460	0
3399	430	560	0
3400	430	510	0
3401	430	460	0
3402	430	510	0
3403	430	470	0
3404	430	460	0
3405	430	530	0
3406	430	460	0
3407	430	460	0
3408	430	490	0
3409	430	490	0
3410	430	500	0
3411	430	500	0
3412	430	460	0
3413	430	500	0
3414	430	450	0
3415	430	500	0
3416	430	500	0
3417	430	450	0
3418	430	460	0
3419	430	460	0
3420	430	450	0
3421	430	460	0
3422	430	510	0
3423	430	480	0
3424	430	480	0
3425	430	450	0
3426	430	490	0
3427	430	450	0
3428	430	490	0
3429	430	500	0
3430	430	500	0
3431	430	470	0
3432	430	490	0
3433	430	470	0
3434	430	490	0
3435	430	460	0
3436	430	460	0
3437	430	460	0
3438	430	490	0
3439	430	470	0
3440	430	550	0
3441	430	540	0
3442	430	510	0
3443	430	500	0
3444	430	460	0
3445	430	460	0
3446	430	460	0
3447	430	480	0
3448	430	450	0
3449	430	490	0
3450	430	510	0
3451	430	520	0
3452	430	490	0
3453	430	490	0
3454	430	470	0
3455	430	500	0
3456	430	530	0
3457	430	480	0
3458	430	530	0
3459	430	470	0
3460	430	500	0
3461	430	560	0
3462	430	460	0
3463	430	470	0
3464	430	500	0
3465	430	480	0
3466	430	490	0
3467	430	500	0
3468	430	460	0
3469	430	500	0
3470	430	490	0
3471	430	500	0
3472	430	490	0
3473	430	490	0
3474	430	490	0
3475	430	510	0
3476	430	500	0
3477	430	500	0
3478	430	470	0
3479	430	470	0
3480	430	470	0
3481	430	470	0
3482	430	450	0
3483	430	460	0
3484	430	470	0
3485	430	470	1,8493E-320
3486	430	490	5,04E-322
3487	430	470	1,5E-323
3488	430	500	0
3489	430	470	0
3490	430	490	0
3491	430	470	0
3492	430	500	0
3493	430	510	0
3494	430	470	0
3495	430	480	0
3496	430	570	0
3497	430	530	0
3498	430	500	0
3499	430	470	0
3500	430	480	0
3501	430	470	0
3502	430	470	0
3503	430	510	0
3504	430	470	0
3505	430	470	0
3506	430	500	0
3507	430	520	0
3508	430	500	0
3509	430	500	0
3510	430	500	0
3511	430	500	0
3512	430	500	0
3513	430	520	0
3514	430	470	0
3515	430	470	0
3516	430	500	0
3517	430	470	0
3518	430	460	0
3519	430	530	0
3520	430	460	0
3521	430	450	0
3522	430	530	5,4E-323
3523	430	500	0
3524	430	500	0
3525	430	500	0
3526	430	460	0
3527	430	470	0
3528	430	510	0
3529	430	470	0
3530	430	470	0
3531	430	460	0
3532	430	530	0
3533	430	470	0
3534	430	480	5E-324
3535	430	470	0
3536	430	510	0
3537	430	470	0
3538	430	450	0
3539	430	500	0
3540	430	460	0
3541	430	460	0
3542	430	500	0
3543	430	590	0
3544	430	480	0
3545	430	490	0
3546	430	450	0
3547	430	450	0
3548	430	560	0
3549	430	500	0
3550	430	460	0
3551	430	520	0
3552	430	450	0
3553	430	470	0
3554	430	500	0
3555	430	470	0
3556	430	450	0
3557	430	490	0
3558	430	480	0
3559	430	490	0
3560	430	520	0
3561	430	530	0
3562	430	530	0
3563	430	520	0
3564	430	500	0
3565	430	460	0
3566	430	550	0
3567	430	450	0
3568	430	460	0
3569	430	460	0
3570	430	450	0
3571	430	470	0
3572	430	460	0
3573	430	460	0
3574	430	460	0
3575	430	550	0
3576	430	460	0
3577	430	470	0
3578	430	460	0
3579	430	470	0
3580	430	550	0
3581	430	460	0
3582	430	450	0
3583	430	570	0
3584	430	520	0
3585	430	500	0
3586	430	460	0
3587	430	450	0
3588	430	510	0
3589	430	450	0
3590	430	540	0
3591	430	440	0
3592	430	460	0
3593	430	510	0
3594	430	480	0
3595	430	500	0
3596	430	550	0
3597	430	500	0
3598	430	450	0
3599	430	490	0
3600	430	490	0
3601	430	480	0
3602	430	540	0
3603	430	510	0
3604	430	600	0
3605	430	570	0
3606	430	520	0
3607	430	520	0
3608	430	600	0
3609	430	450	0
3610	430	490	0
3611	430	460	0
3612	430	510	0
3613	430	480	0
3614	430	520	0
3615	430	450	0
3616	430	520	0
3617	430	510	0
3618	430	460	0
3619	430	450	0
3620	430	450	0
3621	430	450	0
3622	430	520	0
3623	430	460	0
3624	430	460	0
3625	430	460	0
3626	430	470	0
3627	430	490	0
3628	430	450	0
3629	430	460	0
3630	430	520	0
3631	430	470	0
3632	430	480	0
3633	430	490	0
3634	430	490	0
3635	430	530	0
3636	430	500	0
3637	430	520	0
3638	430	500	0
3639	430	530	0
3640	430	460	0
3641	430	460	0
3642	430	510	0
3643	430	500	0
3644	430	500	0
3645	430	460	0
3646	430	460	0
3647	430	470	0
3648	430	450	0
3649	430	510	0
3650	430	460	0
3651	430	490	0
3652	430	460	0
3653	430	480	0
3654	430	530	0
3655	430	460	0
3656	430	460	0
3657	430	500	0
3658	430	460	0
3659	430	500	0
3660	430	460	0
3661	430	500	0
3662	430	460	0
3663	430	470	0
3664	430	470	0
3665	430	500	0
3666	430	460	0
3667	430	540	0
3668	430	460	0
3669	430	460	0
3670	430	540	0
3671	430	460	0
3672	430	520	0
3673	430	460	0
3674	430	450	0
3675	430	520	0
3676	430	460	0
3677	430	460	0
3678	430	460	0
3679	430	460	0
3680	430	460	0
3681	430	460	0
3682	430	450	0
3683	430	530	0
3684	430	490	0
3685	430	520	0
3686	430	520	0
3687	430	490	0
3688	430	480	0
3689	430	510	0
3690	430	490	0
3691	430	480	0
3692	430	490	0
3693	430	480	0
3694	430	540	0
3695	430	480	0
3696	430	480	0
3697	430	510	0
3698	430	510	0
3699	430	480	0
3700	430	550	0
3701	430	480	0
3702	430	480	0
3703	430	510	0
3704	430	520	0
3705	430	480	0
3706	430	530	0
3707	430	480	0
3708	430	480	0
3709	430	450	0
3710	430	450	0
3711	430	570	0
3712	430	450	0
3713	430	480	0
3714	430	510	0
3715	430	480	0
3716	430	450	0
3717	430	510	0
3718	430	490	0
3719	430	540	0
3720	430	550	0
3721	430	580	0
3722	430	490	0
3723	430	520	0
3724	430	540	0
3725	430	580	0
3726	430	560	0
3727	430	510	0
3728	430	490	0
3729	430	520	0
3730	430	550	0
3731	430	490	0
3732	430	490	3,39904331906837E-309
3733	430	490	3,72471814210726E-310
3734	430	470	8,6747328502503E-311
3735	430	470	4,819846595674E-312
3736	430	550	2,52847617236E-313
3737	430	550	8,66700752E-315
3738	430	620	2,98364425E-316
3739	430	470	9,42579E-318
3740	430	470	5,9522E-319
3741	430	460	3,3794E-320
3742	430	550	2,0084E-320
3743	430	520	6,6E-322
3744	430	530	3,5E-323
3745	430	520	0
3746	430	520	0
3747	430	530	0
3748	430	590	0
3749	430	580	0
3750	430	530	0
3751	430	650	0
3752	430	470	0
3753	430	500	0
3754	430	530	0
3755	430	530	0
3756	430	530	0
3757	430	490	0
3758	430	590	0
3759	430	470	0
3760	430	530	0
3761	430	490	0
3762	430	530	0
3763	430	520	0
3764	430	570	0
3765	430	460	0
3766	430	450	0
3767	430	610	0
3768	430	570	0
3769	430	550	0
3770	430	510	0
3771	430	510	0
3772	430	520	0
3773	430	460	0
3774	430	500	0
3775	430	510	0
3776	430	540	0
3777	430	550	0
3778	430	460	0
3779	430	530	0
3780	430	520	0
3781	430	520	0
3782	430	520	0
3783	430	530	0
3784	430	490	0
3785	430	540	0
3786	430	490	0
3787	430	490	0
3788	430	490	0
3789	430	510	0
3790	430	510	0
3791	430	490	0
3792	430	490	0
3793	430	550	0
3794	430	490	0
3795	430	470	0
3796	430	510	0
3797	430	500	0
3798	430	580	0
3799	430	450	0
3800	430	470	0
3801	430	480	0
3802	430	510	0
3803	430	470	0
3804	430	520	0
3805	430	490	0
3806	430	540	0
3807	430	550	0
3808	430	540	0
3809	430	460	0
3810	430	560	0
3811	430	550	0
3812	430	540	0
3813	430	530	0
3814	430	500	0
3815	430	540	0
3816	430	510	0
3817	430	580	0
3818	430	520	0
3819	430	480	0
3820	430	480	0
3821	430	490	0
3822	430	580	0
3823	430	450	0
3824	430	460	0
3825	430	500	0
3826	430	470	0
3827	430	450	0
3828	430	510	0
3829	430	560	0
3830	430	450	0
3831	430	640	0
3832	430	450	0
3833	430	490	0
3834	430	450	0
3835	430	450	0
3836	430	460	0
3837	430	450	0
3838	430	500	0
3839	430	480	0
3840	430	490	0
3841	430	460	0
3842	430	490	0
3843	430	450	0
3844	430	500	0
3845	430	490	0
3846	430	500	0
3847	430	550	0
3848	430	460	0
3849	430	490	0
3850	430	470	0
3851	430	490	0
3852	430	450	0
3853	430	500	0
3854	430	530	0
3855	430	450	0
3856	430	460	0
3857	430	520	0
3858	430	450	0
3859	430	460	0
3860	430	520	0
3861	430	490	0
3862	430	490	0
3863	430	500	0
3864	430	450	0
3865	430	480	0
3866	430	490	0
3867	430	490	0
3868	430	490	0
3869	430	490	0
3870	430	450	0
3871	430	510	0
3872	430	470	0
3873	430	530	0
3874	430	470	0
3875	430	510	0
3876	430	510	0
3877	430	500	0
3878	430	470	0
3879	430	520	0
3880	430	540	0
3881	430	560	0
3882	430	490	0
3883	430	500	0
3884	430	480	0
3885	430	470	0
3886	430	520	0
3887	430	520	0
3888	430	510	0
3889	430	510	0
3890	430	510	0
3891	430	530	0
3892	430	620	0
3893	430	460	0
3894	430	500	0
3895	430	510	0
3896	430	520	0
3897	430	540	0
3898	430	480	0
3899	430	500	0
3900	430	580	0
3901	430	500	0
3902	430	480	0
3903	430	510	0
3904	430	540	0
3905	430	480	0
3906	430	610	0
3907	430	540	0
3908	430	530	0
3909	430	620	0
3910	430	540	0
3911	430	510	0
3912	430	520	0
3913	430	510	0
3914	430	470	0
3915	430	520	0
3916	430	500	0
3917	430	490	0
3918	430	540	0
3919	430	520	0
3920	430	490	0
3921	430	480	0
3922	430	520	0
3923	430	470	0
3924	430	510	0
3925	430	490	0
3926	430	490	0
3927	430	460	0
3928	430	480	0
3929	430	490	0
3930	430	490	0
3931	430	540	0
3932	430	480	0
3933	430	480	0
3934	430	470	0
3935	430	480	0
3936	430	510	0
3937	430	480	0
3938	430	480	0
3939	430	510	0
3940	430	480	0
3941	430	520	0
3942	430	520	0
3943	430	530	0
3944	430	520	0
3945	430	490	0
3946	430	480	0
3947	430	480	0
3948	430	480	0
3949	430	540	0
3950	430	500	0
3951	430	510	0
3952	430	540	0
3953	430	450	0
3954	430	540	0
3955	430	520	0
3956	430	540	0
3957	430	510	0
3958	430	550	0
3959	430	480	0
3960	430	550	0
3961	430	470	0
3962	430	490	0
3963	430	520	0
3964	430	520	0
3965	430	530	0
3966	430	530	0
3967	430	520	0
3968	430	460	0
3969	430	540	0
3970	430	540	0
3971	430	550	0
3972	430	460	0
3973	430	480	0
3974	430	480	0
3975	430	570	0
3976	430	510	0
3977	430	460	0
3978	430	480	0
3979	430	480	0
3980	430	540	0
3981	430	520	0
3982	430	460	0
3983	430	480	0
3984	430	480	0
3985	430	480	0
3986	430	470	0
3987	430	550	0
3988	430	470	0
3989	430	490	0
3990	430	440	0
3991	430	510	0
3992	430	440	0
3993	430	470	0
3994	430	440	0
3995	430	440	0
3996	430	450	0
3997	430	480	0
3998	430	450	0
3999	430	440	0
4000	430	470	0
4001	430	440	0
4002	430	440	0
4003	430	440	0
4004	430	440	0
4005	430	470	0
4006	430	480	0
4007	430	490	0
4008	430	510	0
4009	430	480	0
4010	430	440	0
4011	430	450	0
4012	430	440	0
4013	430	450	0
4014	430	510	0
4015	430	520	0
4016	430	440	0
4017	430	480	0
4018	430	510	0
4019	430	480	0
4020	430	440	0
4021	430	440	0
4022	430	470	0
4023	430	480	0
4024	430	470	0
4025	430	440	0
4026	430	450	0
4027	430	450	0
4028	430	440	0
4029	430	460	0
4030	430	440	0
4031	430	440	0
4032	430	440	0
4033	430	500	0
4034	430	480	0
4035	430	450	0
4036	430	460	0
4037	430	440	0
4038	430	440	0
4039	430	440	0
4040	430	450	0
4041	430	480	0
4042	430	460	0
4043	430	460	0
4044	430	540	0
4045	430	460	0
4046	430	550	0
4047	430	510	0
4048	430	520	0
4049	430	490	0
4050	430	480	0
4051	430	500	0
4052	430	510	0
4053	430	510	0
4054	430	490	0
4055	430	490	0
4056	430	490	0
4057	430	570	0
4058	430	550	0
4059	430	500	0
4060	430	540	0
4061	430	550	0
4062	430	570	0
4063	430	530	0
4064	430	520	0
4065	430	490	0
4066	430	500	0
4067	430	500	0
4068	430	540	0
4069	430	500	0
4070	430	500	0
4071	430	510	0
4072	430	530	0
4073	430	620	0
4074	430	520	0
4075	430	550	0
4076	430	470	0
4077	430	480	0
4078	430	620	0
4079	430	480	0
4080	430	510	0
4081	430	490	0
4082	430	510	0
4083	430	480	0
4084	430	540	0
4085	430	490	0
4086	430	510	0
4087	430	480	0
4088	430	480	0
4089	430	610	0
4090	430	510	0
4091	430	500	0
4092	430	490	0
4093	430	500	0
4094	430	490	0
4095	430	480	0
4096	430	530	0
4097	430	490	0
4098	430	530	0
4099	430	530	0
4100	430	490	0
4101	430	490	0
4102	430	470	0
4103	430	550	0
4104	430	500	0
4105	430	530	0
4106	430	490	0
4107	430	490	0
4108	430	480	0
4109	430	510	0
4110	430	530	0
4111	430	520	0
4112	430	470	0
4113	430	550	0
4114	430	560	0
4115	430	460	0
4116	430	520	0
4117	430	500	0
4118	430	540	0
4119	430	520	0
4120	430	560	0
4121	430	520	0
4122	430	500	0
4123	430	490	0
4124	430	540	0
4125	430	500	0
4126	430	500	0
4127	430	530	0
4128	430	490	0
4129	430	540	0
4130	430	530	0
4131	430	560	0
4132	430	650	0
4133	430	590	0
4134	430	510	0
4135	430	560	0
4136	430	550	0
4137	430	520	0
4138	430	570	0
4139	430	490	0
4140	430	530	0
4141	430	680	0
4142	430	530	0
4143	430	540	0
4144	430	690	0
4145	430	590	0
4146	430	590	0
4147	430	500	0
4148	430	490	0
4149	430	520	0
4150	430	560	0
4151	430	550	0
4152	430	550	0
4153	430	500	0
4154	430	560	0
4155	430	540	0
4156	430	490	0
4157	430	480	0
4158	430	500	0
4159	430	540	0
4160	430	570	0
4161	430	570	0
4162	430	460	0
4163	430	480	0
4164	430	510	0
4165	430	550	0
4166	430	500	0
4167	430	490	0
4168	430	490	0
4169	430	510	0
4170	430	600	0
4171	430	460	0
4172	430	470	0
4173	430	490	0
4174	430	540	0
4175	430	520	0
4176	430	490	0
4177	430	450	0
4178	430	480	0
4179	430	470	0
4180	430	460	0
4181	430	460	0
4182	430	500	0
4183	430	480	0
4184	430	460	0
4185	430	480	0
4186	430	450	0
4187	430	520	0
4188	430	540	0
4189	430	520	0
4190	430	520	0
4191	430	490	0
4192	430	460	0
4193	430	470	0
4194	430	450	0
4195	430	540	0
4196	430	510	0
4197	430	550	0
4198	430	450	0
4199	430	450	0
4200	430	450	0
4201	430	520	0
4202	430	460	0
4203	430	460	0
4204	430	510	0
4205	430	510	0
4206	430	510	0
4207	430	490	0
4208	430	470	0
4209	430	450	0
4210	430	460	0
4211	430	450	0
4212	430	450	0
4213	430	510	0
4214	430	550	0
4215	430	540	0
4216	430	510	0
4217	430	450	0
4218	430	490	0
4219	430	460	0
4220	430	490	0
4221	430	520	0
4222	430	510	0
4223	430	470	0
4224	430	490	0
4225	430	470	0
4226	430	470	0
4227	430	450	0
4228	430	570	0
4229	430	490	0
4230	430	490	0
4231	430	480	0
4232	430	540	0
4233	430	470	0
4234	430	530	0
4235	430	500	0
4236	430	500	0
4237	430	560	0
4238	430	540	0
4239	430	450	0
4240	430	450	0
4241	430	460	0
4242	430	480	0
4243	430	460	0
4244	430	450	0
4245	430	520	0
4246	430	490	0
4247	430	460	0
4248	430	460	0
4249	430	470	0
4250	430	520	0
4251	430	480	0
4252	430	510	0
4253	430	480	0
4254	430	480	0
4255	430	480	0
4256	430	520	0
4257	430	450	0
4258	430	490	0
4259	430	460	0
4260	430	460	0
4261	430	580	0
4262	430	460	0
4263	430	540	0
4264	430	500	0
4265	430	500	0
4266	430	520	0
4267	430	520	0
4268	430	510	0
4269	430	540	0
4270	430	520	0
4271	430	610	0
4272	430	520	0
4273	430	470	0
4274	430	590	0
4275	430	500	0
4276	430	540	0
4277	430	500	0
4278	430	620	0
4279	430	490	0
4280	430	460	0
4281	430	560	0
4282	430	500	0
4283	430	530	0
4284	430	500	0
4285	430	490	0
4286	430	550	0
4287	430	550	0
4288	430	540	0
4289	430	570	0
4290	430	520	0
4291	430	580	0
4292	430	520	0
4293	430	510	0
4294	430	510	0
4295	430	520	0
4296	430	500	0
4297	430	500	0
4298	430	500	0
4299	430	550	0
4300	430	500	0
4301	430	560	0
4302	430	620	0
4303	430	510	0
4304	430	560	0
4305	430	570	0
4306	430	510	0
4307	430	570	0
4308	430	550	0
4309	430	520	0
4310	430	490	0
4311	430	520	0
4312	430	500	0
4313	430	560	0
4314	430	560	0
4315	430	550	0
4316	430	540	0
4317	430	570	0
4318	430	600	0
4319	430	610	0
4320	430	560	0
4321	430	530	0
4322	430	560	0
4323	430	590	0
4324	430	500	0
4325	430	550	0
4326	430	550	0
4327	430	480	0
4328	430	490	0
4329	430	480	0
4330	430	490	0
4331	430	520	0
4332	430	490	0
4333	430	510	0
4334	430	480	0
4335	430	550	0
4336	430	620	0
4337	430	480	0
4338	430	490	0
4339	430	480	0
4340	430	550	0
4341	430	470	0
4342	430	480	0
4343	430	450	0
4344	430	490	0
4345	430	490	0
4346	430	480	0
4347	430	540	0
4348	430	500	0
4349	430	470	0
4350	430	450	0
4351	430	530	0
4352	430	650	0
4353	430	530	0
4354	430	470	0
4355	430	450	0
4356	430	490	0
4357	430	590	0
4358	430	550	0
4359	430	470	0
4360	430	480	0
4361	430	490	0
4362	430	530	0
4363	430	480	0
4364	430	460	0
4365	430	480	0
4366	430	520	0
4367	430	500	0
4368	430	460	0
4369	430	530	0
4370	430	490	0
4371	430	520	0
4372	430	460	0
4373	430	460	0
4374	430	470	0
4375	430	550	0
4376	430	510	0
4377	430	490	0
4378	430	480	0
4379	430	560	0
4380	430	570	0
4381	430	540	0
4382	430	520	0
4383	430	520	0
4384	430	570	0
4385	430	560	0
4386	430	540	0
4387	430	550	0
4388	430	520	0
4389	430	540	0
4390	430	500	0
4391	430	500	0
4392	430	560	0
4393	430	480	0
4394	430	520	0
4395	430	480	0
4396	430	450	0
4397	430	500	0
4398	430	470	0
4399	430	550	0
4400	430	450	0
4401	430	480	0
4402	430	460	0
4403	430	600	0
4404	430	450	0
4405	430	450	0
4406	430	510	0
4407	430	450	0
4408	430	590	0
4409	430	450	0
4410	430	600	0
4411	430	510	0
4412	430	560	0
4413	430	490	0
4414	430	460	0
4415	430	600	0
4416	430	490	0
4417	430	500	0
4418	430	520	0
4419	430	460	0
4420	430	510	0
4421	430	510	0
4422	430	510	0
4423	430	510	0
4424	430	450	0
4425	430	460	0
4426	430	490	0
4427	430	490	0
4428	430	510	0
4429	430	450	0
4430	430	520	0
4431	430	450	0
4432	430	470	0
4433	430	450	0
4434	430	530	0
4435	430	530	0
4436	430	490	0
4437	430	500	0
4438	430	450	0
4439	430	530	0
4440	430	450	0
4441	430	550	0
4442	430	550	0
4443	430	500	0
4444	430	570	0
4445	430	510	0
4446	430	450	0
4447	430	450	0
4448	430	500	0
4449	430	510	0
4450	430	460	0
4451	430	460	0
4452	430	480	0
4453	430	510	0
4454	430	500	0
4455	430	460	0
4456	430	490	0
4457	430	450	0
4458	430	520	0
4459	430	480	0
4460	430	500	0
4461	430	460	0
4462	430	560	0
4463	430	460	0
4464	430	480	0
4465	430	510	0
4466	430	460	0
4467	430	470	0
4468	430	460	0
4469	430	520	0
4470	430	460	0
4471	430	530	0
4472	430	460	0
4473	430	540	0
4474	430	580	0
4475	430	460	0
4476	430	490	0
4477	430	490	0
4478	430	450	0
4479	430	460	0
4480	430	440	0
4481	430	510	0
4482	430	480	0
4483	430	480	0
4484	430	490	0
4485	430	500	0
4486	430	450	0
4487	430	550	0
4488	430	450	0
4489	430	480	0
4490	430	490	0
4491	430	490	0
4492	430	470	0
4493	430	460	0
4494	430	480	0
4495	430	480	0
4496	430	480	0
4497	430	450	0
4498	430	540	0
4499	430	480	0
4500	430	520	0
4501	430	480	0
4502	430	460	0
4503	430	520	0
4504	430	450	0
4505	430	520	0
4506	430	490	0
4507	430	460	0
4508	430	470	0
4509	430	450	0
4510	430	450	0
4511	430	480	0
4512	430	450	0
4513	430	450	0
4514	430	460	0
4515	430	490	0
4516	430	460	0
4517	430	450	0
4518	430	450	0
4519	430	450	0
4520	430	530	0
4521	430	480	0
4522	430	470	0
4523	430	520	0
4524	430	510	0
4525	430	450	0
4526	430	450	0
4527	430	470	0
4528	430	500	0
4529	430	470	0
4530	430	450	0
4531	430	450	0
4532	430	450	0
4533	430	440	0
4534	430	570	0
4535	430	450	0
4536	430	470	0
4537	430	440	0
4538	430	440	0
4539	430	450	0
4540	430	470	0
4541	430	450	0
4542	430	440	0
4543	430	450	0
4544	430	440	0
4545	430	440	0
4546	430	440	0
4547	430	490	0
4548	430	440	0
4549	430	440	0
4550	430	440	0
4551	430	520	0
4552	430	450	0
4553	430	440	0
4554	430	440	0
4555	430	520	0
4556	430	520	0
4557	430	550	0
4558	430	520	0
4559	430	440	0
4560	430	440	0
4561	430	440	0
4562	430	510	0
4563	430	440	0
4564	430	450	0
4565	430	440	0
4566	430	440	0
4567	430	450	0
4568	430	520	0
4569	430	440	0
4570	430	440	0
4571	430	480	0
4572	430	440	0
4573	430	450	0
4574	430	480	0
4575	430	440	0
4576	430	440	0
4577	430	440	0
4578	430	440	0
4579	430	440	0
4580	430	470	0
4581	430	470	0
4582	430	500	0
4583	430	500	0
4584	430	470	0
4585	430	470	0
4586	430	450	0
4587	430	530	0
4588	430	470	0
4589	430	470	0
4590	430	440	0
4591	430	440	0
4592	430	440	0
4593	430	440	0
4594	430	440	0
4595	430	440	0
4596	430	440	0
4597	430	440	0
4598	430	440	0
4599	430	440	0
4600	430	440	0
4601	430	440	0
4602	430	440	0
4603	430	440	0
4604	430	440	0
4605	430	440	0
4606	430	440	0
4607	430	440	0
4608	430	470	0
4609	430	440	0
4610	430	440	0
4611	430	440	0
4612	430	490	0
4613	430	440	0
4614	430	440	0
4615	430	440	0
4616	430	440	0
4617	430	440	0
4618	430	440	0
4619	430	440	0
4620	430	440	0
4621	430	440	0
4622	430	440	0
4623	430	480	0
4624	430	440	0
4625	430	440	0
4626	430	440	0
4627	430	440	0
4628	430	440	0
4629	430	440	0
4630	430	440	0
4631	430	440	0
4632	430	440	0
4633	430	440	0
4634	430	440	0
4635	430	440	0
4636	430	440	0
4637	430	440	0
4638	430	440	0
4639	430	440	0
4640	430	440	0
4641	430	440	0
4642	430	440	0
4643	430	440	0
4644	430	440	0
4645	430	440	0
4646	430	440	0
4647	430	440	0
4648	430	440	0
4649	430	440	0
4650	430	440	0
4651	430	440	0
4652	430	440	0
4653	430	440	0
4654	430	440	0
4655	430	440	0
4656	430	440	0
4657	430	440	0
4658	430	440	0
4659	430	440	0
4660	430	440	0
4661	430	440	0
4662	430	440	0
4663	430	440	0
4664	430	440	0
4665	430	440	0
4666	430	440	0
4667	430	440	0
4668	430	440	0
4669	430	440	0
4670	430	440	0
4671	430	440	0
4672	430	440	0
4673	430	440	0
4674	430	440	0
4675	430	440	0
4676	430	440	0
4677	430	440	0
4678	430	440	0
4679	430	440	0
4680	430	440	0
4681	430	440	0
4682	430	440	0
4683	430	440	0
4684	430	440	0
4685	430	440	0
4686	430	440	0
4687	430	440	0
4688	430	440	0
4689	430	440	0
4690	430	440	0
4691	430	440	0
4692	430	440	0
4693	430	440	0
4694	430	440	0
4695	430	440	0
4696	430	440	0
4697	430	440	0
4698	430	440	0
4699	430	440	0
4700	430	440	0
4701	430	440	0
4702	430	440	0
4703	430	440	0
4704	430	440	0
4705	430	440	0
4706	430	440	0
4707	430	440	0
4708	430	440	0
4709	430	440	0
4710	430	440	0
4711	430	440	0
4712	430	440	0
4713	430	440	0
4714	430	440	0
4715	430	440	0
4716	430	440	0
4717	430	440	0
4718	430	440	0
4719	430	440	0
4720	430	440	0
4721	430	440	0
4722	430	440	0
4723	430	440	0
4724	430	440	0
4725	430	440	0
4726	430	440	0
4727	430	440	0
4728	430	440	0
4729	430	440	0
4730	430	440	0
4731	430	440	0
4732	430	440	0
4733	430	440	0
4734	430	440	0
4735	430	440	0
4736	430	440	0
4737	430	440	0
4738	430	440	0
4739	430	440	0
4740	430	440	0
4741	430	440	0
4742	430	440	0
4743	430	440	0
4744	430	440	0
4745	430	440	0
4746	430	440	0
4747	430	440	0
4748	430	440	0
4749	430	440	0
4750	430	440	0
4751	430	440	0
4752	430	440	0
4753	430	440	0
4754	430	440	0
4755	430	440	0
4756	430	440	0
4757	430	440	0
4758	430	440	0
4759	430	440	0
4760	430	440	0
4761	430	440	0
4762	430	440	0
4763	430	440	0
4764	430	440	0
4765	430	440	0
4766	430	440	0
4767	430	440	0
4768	430	440	0
4769	430	440	0
4770	430	440	0
4771	430	440	0
4772	430	440	0
4773	430	440	0
4774	430	440	0
4775	430	440	0
4776	430	440	0
4777	430	440	0
4778	430	440	0
4779	430	440	0
4780	430	440	0
4781	430	440	0
4782	430	440	0
4783	430	440	0
4784	430	440	0
4785	430	440	0
4786	430	440	0
4787	430	440	0
4788	430	440	0
4789	430	440	0
4790	430	440	0
4791	430	440	0
4792	430	440	0
4793	430	440	0
4794	430	440	0
4795	430	440	0
4796	430	440	0
4797	430	440	0
4798	430	440	0
4799	430	440	0
4800	430	440	0
4801	430	440	0
4802	430	440	0
4803	430	440	0
4804	430	440	0
4805	430	440	0
4806	430	440	0
4807	430	440	0
4808	430	440	0
4809	430	440	0
4810	430	440	0
4811	430	440	0
4812	430	440	0
4813	430	440	0
4814	430	440	0
4815	430	440	0
4816	430	440	0
4817	430	440	0
4818	430	440	0
4819	430	440	0
4820	430	440	0
4821	430	440	0
4822	430	440	0
4823	430	440	0
4824	430	440	0
4825	430	440	0
4826	430	440	0
4827	430	440	0
4828	430	440	0
4829	430	440	0
4830	430	440	0
4831	430	440	0
4832	430	440	0
4833	430	440	0
4834	430	440	0
4835	430	440	0
4836	430	440	0
4837	430	440	0
4838	430	440	0
4839	430	440	0
4840	430	440	0
4841	430	440	0
4842	430	440	0
4843	430	440	0
4844	430	440	0
4845	430	440	0
4846	430	440	0
4847	430	440	0
4848	430	440	0
4849	430	440	0
4850	430	440	0
4851	430	440	0
4852	430	440	0
4853	430	440	0
4854	430	440	0
4855	430	440	0
4856	430	440	0
